date,timestamp,country,country_code,search_term,interest
"Feb 12 – 18, 2023",1676160000,India,IN,cancel Netflix,54
"Feb 19 – 25, 2023",1676764800,India,IN,cancel Netflix,54
"Feb 26 – Mar 4, 2023",1677369600,India,IN,cancel Netflix,52
"Mar 5 – 11, 2023",1677974400,India,IN,cancel Netflix,48
"Mar 12 – 18, 2023",1678579200,India,IN,cancel Netflix,59
"Mar 19 – 25, 2023",1679184000,India,IN,cancel Netflix,68
"Mar 26 – Apr 1, 2023",1679788800,India,IN,cancel Netflix,58
"Apr 2 – 8, 2023",1680393600,India,IN,cancel Netflix,62
"Apr 9 – 15, 2023",1680998400,India,IN,cancel Netflix,51
"Apr 16 – 22, 2023",1681603200,India,IN,cancel Netflix,39
"Apr 23 – 29, 2023",1682208000,India,IN,cancel Netflix,43
"Apr 30 – May 6, 2023",1682812800,India,IN,cancel Netflix,55
"May 7 – 13, 2023",1683417600,India,IN,cancel Netflix,63
"May 14 – 20, 2023",1684022400,India,IN,cancel Netflix,40
"May 21 – 27, 2023",1684627200,India,IN,cancel Netflix,61
"May 28 – Jun 3, 2023",1685232000,India,IN,cancel Netflix,56
"Jun 4 – 10, 2023",1685836800,India,IN,cancel Netflix,73
"Jun 11 – 17, 2023",1686441600,India,IN,cancel Netflix,50
"Jun 18 – 24, 2023",1687046400,India,IN,cancel Netflix,62
"Jun 25 – Jul 1, 2023",1687651200,India,IN,cancel Netflix,71
"Jul 2 – 8, 2023",1688256000,India,IN,cancel Netflix,69
"Jul 9 – 15, 2023",1688860800,India,IN,cancel Netflix,62
"Jul 16 – 22, 2023",1689465600,India,IN,cancel Netflix,68
"Jul 23 – 29, 2023",1690070400,India,IN,cancel Netflix,52
"Jul 30 – Aug 5, 2023",1690675200,India,IN,cancel Netflix,50
"Aug 6 – 12, 2023",1691280000,India,IN,cancel Netflix,57
"Aug 13 – 19, 2023",1691884800,India,IN,cancel Netflix,46
"Aug 20 – 26, 2023",1692489600,India,IN,cancel Netflix,58
"Aug 27 – Sep 2, 2023",1693094400,India,IN,cancel Netflix,63
"Sep 3 – 9, 2023",1693699200,India,IN,cancel Netflix,62
"Sep 10 – 16, 2023",1694304000,India,IN,cancel Netflix,53
"Sep 17 – 23, 2023",1694908800,India,IN,cancel Netflix,57
"Sep 24 – 30, 2023",1695513600,India,IN,cancel Netflix,58
"Oct 1 – 7, 2023",1696118400,India,IN,cancel Netflix,50
"Oct 8 – 14, 2023",1696723200,India,IN,cancel Netflix,52
"Oct 15 – 21, 2023",1697328000,India,IN,cancel Netflix,36
"Oct 22 – 28, 2023",1697932800,India,IN,cancel Netflix,50
"Oct 29 – Nov 4, 2023",1698537600,India,IN,cancel Netflix,49
"Nov 5 – 11, 2023",1699142400,India,IN,cancel Netflix,54
"Nov 12 – 18, 2023",1699747200,India,IN,cancel Netflix,57
"Nov 19 – 25, 2023",1700352000,India,IN,cancel Netflix,52
"Nov 26 – Dec 2, 2023",1700956800,India,IN,cancel Netflix,61
"Dec 3 – 9, 2023",1701561600,India,IN,cancel Netflix,52
"Dec 10 – 16, 2023",1702166400,India,IN,cancel Netflix,57
"Dec 17 – 23, 2023",1702771200,India,IN,cancel Netflix,52
"Dec 24 – 30, 2023",1703376000,India,IN,cancel Netflix,57
"Dec 31, 2023 – Jan 6, 2024",1703980800,India,IN,cancel Netflix,62
"Aug 29 – Sep 4, 2021",1630195200,United Arab Emirates,AE,Netflix,82
"Sep 5 – 11, 2021",1630800000,United Arab Emirates,AE,Netflix,81
"Sep 12 – 18, 2021",1631404800,United Arab Emirates,AE,Netflix,73
"Sep 19 – 25, 2021",1632009600,United Arab Emirates,AE,Netflix,75
"Sep 26 – Oct 2, 2021",1632614400,United Arab Emirates,AE,Netflix,73
"Oct 3 – 9, 2021",1633219200,United Arab Emirates,AE,Netflix,74
"Oct 10 – 16, 2021",1633824000,United Arab Emirates,AE,Netflix,75
"Oct 17 – 23, 2021",1634428800,United Arab Emirates,AE,Netflix,81
"Oct 24 – 30, 2021",1635033600,United Arab Emirates,AE,Netflix,63
"Oct 31 – Nov 6, 2021",1635638400,United Arab Emirates,AE,Netflix,63
"Nov 7 – 13, 2021",1636243200,United Arab Emirates,AE,Netflix,65
"Nov 14 – 20, 2021",1636848000,United Arab Emirates,AE,Netflix,69
"Nov 21 – 27, 2021",1637452800,United Arab Emirates,AE,Netflix,64
"Nov 28 – Dec 4, 2021",1638057600,United Arab Emirates,AE,Netflix,79
"Dec 5 – 11, 2021",1638662400,United Arab Emirates,AE,Netflix,71
"Dec 12 – 18, 2021",1639267200,United Arab Emirates,AE,Netflix,84
"Dec 19 – 25, 2021",1639872000,United Arab Emirates,AE,Netflix,96
"Dec 26, 2021 – Jan 1, 2022",1640476800,United Arab Emirates,AE,Netflix,87
"Jan 2 – 8, 2022",1641081600,United Arab Emirates,AE,Netflix,88
"Jan 9 – 15, 2022",1641686400,United Arab Emirates,AE,Netflix,100
"Jan 16 – 22, 2022",1642291200,United Arab Emirates,AE,Netflix,83
"Jan 23 – 29, 2022",1642896000,United Arab Emirates,AE,Netflix,85
"Jan 30 – Feb 5, 2022",1643500800,United Arab Emirates,AE,Netflix,80
"Feb 6 – 12, 2022",1644105600,United Arab Emirates,AE,Netflix,79
"Feb 13 – 19, 2022",1644710400,United Arab Emirates,AE,Netflix,76
"Feb 20 – 26, 2022",1645315200,United Arab Emirates,AE,Netflix,66
"Feb 27 – Mar 5, 2022",1645920000,United Arab Emirates,AE,Netflix,66
"Mar 6 – 12, 2022",1646524800,United Arab Emirates,AE,Netflix,65
"Mar 13 – 19, 2022",1647129600,United Arab Emirates,AE,Netflix,65
"Mar 20 – 26, 2022",1647734400,United Arab Emirates,AE,Netflix,67
"Mar 27 – Apr 2, 2022",1648339200,United Arab Emirates,AE,Netflix,63
"Apr 3 – 9, 2022",1648944000,United Arab Emirates,AE,Netflix,60
"Apr 10 – 16, 2022",1649548800,United Arab Emirates,AE,Netflix,65
"Apr 17 – 23, 2022",1650153600,United Arab Emirates,AE,Netflix,69
"Apr 24 – 30, 2022",1650758400,United Arab Emirates,AE,Netflix,68
"May 1 – 7, 2022",1651363200,United Arab Emirates,AE,Netflix,79
"May 8 – 14, 2022",1651968000,United Arab Emirates,AE,Netflix,61
"May 15 – 21, 2022",1652572800,United Arab Emirates,AE,Netflix,67
"May 22 – 28, 2022",1653177600,United Arab Emirates,AE,Netflix,70
"May 29 – Jun 4, 2022",1653782400,United Arab Emirates,AE,Netflix,73
"Jun 5 – 11, 2022",1654387200,United Arab Emirates,AE,Netflix,70
"Jun 12 – 18, 2022",1654992000,United Arab Emirates,AE,Netflix,74
"Jun 19 – 25, 2022",1655596800,United Arab Emirates,AE,Netflix,85
"Jun 26 – Jul 2, 2022",1656201600,United Arab Emirates,AE,Netflix,80
"Jul 3 – 9, 2022",1656806400,United Arab Emirates,AE,Netflix,77
"Jul 10 – 16, 2022",1657411200,United Arab Emirates,AE,Netflix,99
"Jul 17 – 23, 2022",1658016000,United Arab Emirates,AE,Netflix,80
"Jul 24 – 30, 2022",1658620800,United Arab Emirates,AE,Netflix,75
"Jul 31 – Aug 6, 2022",1659225600,United Arab Emirates,AE,Netflix,74
"Aug 7 – 13, 2022",1659830400,United Arab Emirates,AE,Netflix,72
"Aug 14 – 20, 2022",1660435200,United Arab Emirates,AE,Netflix,77
"Aug 21 – 27, 2022",1661040000,United Arab Emirates,AE,Netflix,76
"Aug 28 – Sep 3, 2022",1661644800,United Arab Emirates,AE,Netflix,63
"Sep 4 – 10, 2022",1662249600,United Arab Emirates,AE,Netflix,68
"Sep 11 – 17, 2022",1662854400,United Arab Emirates,AE,Netflix,68
"Sep 18 – 24, 2022",1663459200,United Arab Emirates,AE,Netflix,70
"Sep 25 – Oct 1, 2022",1664064000,United Arab Emirates,AE,Netflix,62
"Oct 2 – 8, 2022",1664668800,United Arab Emirates,AE,Netflix,66
"Oct 9 – 15, 2022",1665273600,United Arab Emirates,AE,Netflix,64
"Oct 16 – 22, 2022",1665878400,United Arab Emirates,AE,Netflix,67
"Oct 23 – 29, 2022",1666483200,United Arab Emirates,AE,Netflix,58
"Oct 30 – Nov 5, 2022",1667088000,United Arab Emirates,AE,Netflix,62
"Nov 6 – 12, 2022",1667692800,United Arab Emirates,AE,Netflix,57
"Nov 13 – 19, 2022",1668297600,United Arab Emirates,AE,Netflix,57
"Nov 20 – 26, 2022",1668902400,United Arab Emirates,AE,Netflix,53
"Nov 27 – Dec 3, 2022",1669507200,United Arab Emirates,AE,Netflix,58
"Dec 4 – 10, 2022",1670112000,United Arab Emirates,AE,Netflix,58
"Dec 11 – 17, 2022",1670716800,United Arab Emirates,AE,Netflix,68
"Dec 18 – 24, 2022",1671321600,United Arab Emirates,AE,Netflix,72
"Dec 25 – 31, 2022",1671926400,United Arab Emirates,AE,Netflix,71
"Jan 1 – 7, 2023",1672531200,United Arab Emirates,AE,Netflix,70
"Jan 8 – 14, 2023",1673136000,United Arab Emirates,AE,Netflix,66
"Jan 15 – 21, 2023",1673740800,United Arab Emirates,AE,Netflix,64
"Jan 22 – 28, 2023",1674345600,United Arab Emirates,AE,Netflix,64
"Jan 29 – Feb 4, 2023",1674950400,United Arab Emirates,AE,Netflix,63
"Feb 5 – 11, 2023",1675555200,United Arab Emirates,AE,Netflix,64
"Feb 12 – 18, 2023",1676160000,United Arab Emirates,AE,Netflix,64
"Feb 19 – 25, 2023",1676764800,United Arab Emirates,AE,Netflix,61
"Feb 26 – Mar 4, 2023",1677369600,United Arab Emirates,AE,Netflix,55
"Mar 5 – 11, 2023",1677974400,United Arab Emirates,AE,Netflix,59
"Mar 12 – 18, 2023",1678579200,United Arab Emirates,AE,Netflix,65
"Mar 19 – 25, 2023",1679184000,United Arab Emirates,AE,Netflix,63
"Mar 26 – Apr 1, 2023",1679788800,United Arab Emirates,AE,Netflix,59
"Apr 2 – 8, 2023",1680393600,United Arab Emirates,AE,Netflix,57
"Apr 9 – 15, 2023",1680998400,United Arab Emirates,AE,Netflix,57
"Apr 16 – 22, 2023",1681603200,United Arab Emirates,AE,Netflix,63
"Apr 23 – 29, 2023",1682208000,United Arab Emirates,AE,Netflix,59
"Apr 30 – May 6, 2023",1682812800,United Arab Emirates,AE,Netflix,54
"May 7 – 13, 2023",1683417600,United Arab Emirates,AE,Netflix,56
"May 14 – 20, 2023",1684022400,United Arab Emirates,AE,Netflix,57
"May 21 – 27, 2023",1684627200,United Arab Emirates,AE,Netflix,59
"May 28 – Jun 3, 2023",1685232000,United Arab Emirates,AE,Netflix,56
"Jun 4 – 10, 2023",1685836800,United Arab Emirates,AE,Netflix,61
"Jun 11 – 17, 2023",1686441600,United Arab Emirates,AE,Netflix,63
"Jun 18 – 24, 2023",1687046400,United Arab Emirates,AE,Netflix,68
"Jun 25 – Jul 1, 2023",1687651200,United Arab Emirates,AE,Netflix,80
"Jul 2 – 8, 2023",1688256000,United Arab Emirates,AE,Netflix,70
"Jul 9 – 15, 2023",1688860800,United Arab Emirates,AE,Netflix,74
"Jul 16 – 22, 2023",1689465600,United Arab Emirates,AE,Netflix,76
"Jul 23 – 29, 2023",1690070400,United Arab Emirates,AE,Netflix,70
"Jul 30 – Aug 5, 2023",1690675200,United Arab Emirates,AE,Netflix,68
"Aug 6 – 12, 2023",1691280000,United Arab Emirates,AE,Netflix,64
"Aug 13 – 19, 2023",1691884800,United Arab Emirates,AE,Netflix,63
"Aug 20 – 26, 2023",1692489600,United Arab Emirates,AE,Netflix,61
"Aug 27 – Sep 2, 2023",1693094400,United Arab Emirates,AE,Netflix,60
"Sep 3 – 9, 2023",1693699200,United Arab Emirates,AE,Netflix,63
"Sep 10 – 16, 2023",1694304000,United Arab Emirates,AE,Netflix,58
"Sep 17 – 23, 2023",1694908800,United Arab Emirates,AE,Netflix,59
"Sep 24 – 30, 2023",1695513600,United Arab Emirates,AE,Netflix,60
"Oct 1 – 7, 2023",1696118400,United Arab Emirates,AE,Netflix,58
"Oct 8 – 14, 2023",1696723200,United Arab Emirates,AE,Netflix,53
"Oct 15 – 21, 2023",1697328000,United Arab Emirates,AE,Netflix,60
"Oct 22 – 28, 2023",1697932800,United Arab Emirates,AE,Netflix,52
"Oct 29 – Nov 4, 2023",1698537600,United Arab Emirates,AE,Netflix,49
"Nov 5 – 11, 2023",1699142400,United Arab Emirates,AE,Netflix,48
"Nov 12 – 18, 2023",1699747200,United Arab Emirates,AE,Netflix,53
"Nov 19 – 25, 2023",1700352000,United Arab Emirates,AE,Netflix,54
"Nov 26 – Dec 2, 2023",1700956800,United Arab Emirates,AE,Netflix,56
"Dec 3 – 9, 2023",1701561600,United Arab Emirates,AE,Netflix,59
"Dec 10 – 16, 2023",1702166400,United Arab Emirates,AE,Netflix,62
"Dec 17 – 23, 2023",1702771200,United Arab Emirates,AE,Netflix,60
"Dec 24 – 30, 2023",1703376000,United Arab Emirates,AE,Netflix,66
"Dec 31, 2023 – Jan 6, 2024",1703980800,United Arab Emirates,AE,Netflix,66
"Aug 29 – Sep 4, 2021",1630195200,United Arab Emirates,AE,cancel Netflix,0
"Sep 5 – 11, 2021",1630800000,United Arab Emirates,AE,cancel Netflix,0
"Sep 12 – 18, 2021",1631404800,United Arab Emirates,AE,cancel Netflix,0
"Sep 19 – 25, 2021",1632009600,United Arab Emirates,AE,cancel Netflix,0
"Sep 26 – Oct 2, 2021",1632614400,United Arab Emirates,AE,cancel Netflix,0
"Oct 3 – 9, 2021",1633219200,United Arab Emirates,AE,cancel Netflix,0
"Oct 10 – 16, 2021",1633824000,United Arab Emirates,AE,cancel Netflix,0
"Oct 17 – 23, 2021",1634428800,United Arab Emirates,AE,cancel Netflix,0
"Oct 24 – 30, 2021",1635033600,United Arab Emirates,AE,cancel Netflix,0
"Oct 31 – Nov 6, 2021",1635638400,United Arab Emirates,AE,cancel Netflix,0
"Nov 7 – 13, 2021",1636243200,United Arab Emirates,AE,cancel Netflix,0
"Nov 14 – 20, 2021",1636848000,United Arab Emirates,AE,cancel Netflix,0
"Nov 21 – 27, 2021",1637452800,United Arab Emirates,AE,cancel Netflix,0
"Nov 28 – Dec 4, 2021",1638057600,United Arab Emirates,AE,cancel Netflix,0
"Dec 5 – 11, 2021",1638662400,United Arab Emirates,AE,cancel Netflix,0
"Dec 12 – 18, 2021",1639267200,United Arab Emirates,AE,cancel Netflix,0
"Dec 19 – 25, 2021",1639872000,United Arab Emirates,AE,cancel Netflix,0
"Dec 26, 2021 – Jan 1, 2022",1640476800,United Arab Emirates,AE,cancel Netflix,0
"Jan 2 – 8, 2022",1641081600,United Arab Emirates,AE,cancel Netflix,0
"Jan 9 – 15, 2022",1641686400,United Arab Emirates,AE,cancel Netflix,0
"Jan 16 – 22, 2022",1642291200,United Arab Emirates,AE,cancel Netflix,0
"Jan 23 – 29, 2022",1642896000,United Arab Emirates,AE,cancel Netflix,0
"Jan 30 – Feb 5, 2022",1643500800,United Arab Emirates,AE,cancel Netflix,0
"Feb 6 – 12, 2022",1644105600,United Arab Emirates,AE,cancel Netflix,0
"Feb 13 – 19, 2022",1644710400,United Arab Emirates,AE,cancel Netflix,0
"Feb 20 – 26, 2022",1645315200,United Arab Emirates,AE,cancel Netflix,0
"Feb 27 – Mar 5, 2022",1645920000,United Arab Emirates,AE,cancel Netflix,0
"Mar 6 – 12, 2022",1646524800,United Arab Emirates,AE,cancel Netflix,0
"Mar 13 – 19, 2022",1647129600,United Arab Emirates,AE,cancel Netflix,0
"Mar 20 – 26, 2022",1647734400,United Arab Emirates,AE,cancel Netflix,0
"Mar 27 – Apr 2, 2022",1648339200,United Arab Emirates,AE,cancel Netflix,0
"Apr 3 – 9, 2022",1648944000,United Arab Emirates,AE,cancel Netflix,0
"Apr 10 – 16, 2022",1649548800,United Arab Emirates,AE,cancel Netflix,0
"Apr 17 – 23, 2022",1650153600,United Arab Emirates,AE,cancel Netflix,82
"Apr 24 – 30, 2022",1650758400,United Arab Emirates,AE,cancel Netflix,91
"May 1 – 7, 2022",1651363200,United Arab Emirates,AE,cancel Netflix,0
"May 8 – 14, 2022",1651968000,United Arab Emirates,AE,cancel Netflix,0
"May 15 – 21, 2022",1652572800,United Arab Emirates,AE,cancel Netflix,0
"May 22 – 28, 2022",1653177600,United Arab Emirates,AE,cancel Netflix,0
"May 29 – Jun 4, 2022",1653782400,United Arab Emirates,AE,cancel Netflix,0
"Jun 5 – 11, 2022",1654387200,United Arab Emirates,AE,cancel Netflix,0
"Jun 12 – 18, 2022",1654992000,United Arab Emirates,AE,cancel Netflix,0
"Jun 19 – 25, 2022",1655596800,United Arab Emirates,AE,cancel Netflix,0
"Jun 26 – Jul 2, 2022",1656201600,United Arab Emirates,AE,cancel Netflix,0
"Jul 3 – 9, 2022",1656806400,United Arab Emirates,AE,cancel Netflix,0
"Jul 10 – 16, 2022",1657411200,United Arab Emirates,AE,cancel Netflix,0
"Jul 17 – 23, 2022",1658016000,United Arab Emirates,AE,cancel Netflix,0
"Jul 24 – 30, 2022",1658620800,United Arab Emirates,AE,cancel Netflix,0
"Jul 31 – Aug 6, 2022",1659225600,United Arab Emirates,AE,cancel Netflix,0
"Aug 7 – 13, 2022",1659830400,United Arab Emirates,AE,cancel Netflix,0
"Aug 14 – 20, 2022",1660435200,United Arab Emirates,AE,cancel Netflix,0
"Aug 21 – 27, 2022",1661040000,United Arab Emirates,AE,cancel Netflix,0
"Aug 28 – Sep 3, 2022",1661644800,United Arab Emirates,AE,cancel Netflix,0
"Sep 4 – 10, 2022",1662249600,United Arab Emirates,AE,cancel Netflix,0
"Sep 11 – 17, 2022",1662854400,United Arab Emirates,AE,cancel Netflix,0
"Sep 18 – 24, 2022",1663459200,United Arab Emirates,AE,cancel Netflix,0
"Sep 25 – Oct 1, 2022",1664064000,United Arab Emirates,AE,cancel Netflix,0
"Oct 2 – 8, 2022",1664668800,United Arab Emirates,AE,cancel Netflix,0
"Oct 9 – 15, 2022",1665273600,United Arab Emirates,AE,cancel Netflix,0
"Oct 16 – 22, 2022",1665878400,United Arab Emirates,AE,cancel Netflix,0
"Oct 23 – 29, 2022",1666483200,United Arab Emirates,AE,cancel Netflix,0
"Oct 30 – Nov 5, 2022",1667088000,United Arab Emirates,AE,cancel Netflix,0
"Nov 6 – 12, 2022",1667692800,United Arab Emirates,AE,cancel Netflix,0
"Nov 13 – 19, 2022",1668297600,United Arab Emirates,AE,cancel Netflix,0
"Nov 20 – 26, 2022",1668902400,United Arab Emirates,AE,cancel Netflix,0
"Nov 27 – Dec 3, 2022",1669507200,United Arab Emirates,AE,cancel Netflix,0
"Dec 4 – 10, 2022",1670112000,United Arab Emirates,AE,cancel Netflix,0
"Dec 11 – 17, 2022",1670716800,United Arab Emirates,AE,cancel Netflix,0
"Dec 18 – 24, 2022",1671321600,United Arab Emirates,AE,cancel Netflix,0
"Dec 25 – 31, 2022",1671926400,United Arab Emirates,AE,cancel Netflix,0
"Jan 1 – 7, 2023",1672531200,United Arab Emirates,AE,cancel Netflix,0
"Jan 8 – 14, 2023",1673136000,United Arab Emirates,AE,cancel Netflix,0
"Jan 15 – 21, 2023",1673740800,United Arab Emirates,AE,cancel Netflix,0
"Jan 22 – 28, 2023",1674345600,United Arab Emirates,AE,cancel Netflix,0
"Jan 29 – Feb 4, 2023",1674950400,United Arab Emirates,AE,cancel Netflix,89
"Feb 5 – 11, 2023",1675555200,United Arab Emirates,AE,cancel Netflix,0
"Feb 12 – 18, 2023",1676160000,United Arab Emirates,AE,cancel Netflix,0
"Feb 19 – 25, 2023",1676764800,United Arab Emirates,AE,cancel Netflix,0
"Feb 26 – Mar 4, 2023",1677369600,United Arab Emirates,AE,cancel Netflix,0
"Mar 5 – 11, 2023",1677974400,United Arab Emirates,AE,cancel Netflix,0
"Mar 12 – 18, 2023",1678579200,United Arab Emirates,AE,cancel Netflix,0
"Mar 19 – 25, 2023",1679184000,United Arab Emirates,AE,cancel Netflix,0
"Mar 26 – Apr 1, 2023",1679788800,United Arab Emirates,AE,cancel Netflix,0
"Apr 2 – 8, 2023",1680393600,United Arab Emirates,AE,cancel Netflix,0
"Apr 9 – 15, 2023",1680998400,United Arab Emirates,AE,cancel Netflix,0
"Apr 16 – 22, 2023",1681603200,United Arab Emirates,AE,cancel Netflix,100
"Apr 23 – 29, 2023",1682208000,United Arab Emirates,AE,cancel Netflix,0
"Apr 30 – May 6, 2023",1682812800,United Arab Emirates,AE,cancel Netflix,0
"May 7 – 13, 2023",1683417600,United Arab Emirates,AE,cancel Netflix,0
"May 14 – 20, 2023",1684022400,United Arab Emirates,AE,cancel Netflix,0
"May 21 – 27, 2023",1684627200,United Arab Emirates,AE,cancel Netflix,0
"May 28 – Jun 3, 2023",1685232000,United Arab Emirates,AE,cancel Netflix,0
"Jun 4 – 10, 2023",1685836800,United Arab Emirates,AE,cancel Netflix,0
"Jun 11 – 17, 2023",1686441600,United Arab Emirates,AE,cancel Netflix,0
"Jun 18 – 24, 2023",1687046400,United Arab Emirates,AE,cancel Netflix,0
"Jun 25 – Jul 1, 2023",1687651200,United Arab Emirates,AE,cancel Netflix,0
"Jul 2 – 8, 2023",1688256000,United Arab Emirates,AE,cancel Netflix,0
"Jul 9 – 15, 2023",1688860800,United Arab Emirates,AE,cancel Netflix,0
"Jul 16 – 22, 2023",1689465600,United Arab Emirates,AE,cancel Netflix,0
"Jul 23 – 29, 2023",1690070400,United Arab Emirates,AE,cancel Netflix,0
"Jul 30 – Aug 5, 2023",1690675200,United Arab Emirates,AE,cancel Netflix,0
"Aug 6 – 12, 2023",1691280000,United Arab Emirates,AE,cancel Netflix,0
"Aug 13 – 19, 2023",1691884800,United Arab Emirates,AE,cancel Netflix,0
